room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
18176408,1445,125259478,Private room,,PEEL,,MISSISSAUGA,0,0.0,2,1.0,,88.0,,2017-07-10 08:21:11.448699,43.595723,-79.721751,0101000020E6100000BD361B2B31EE53C0CD3CB9A640CC4540
14901867,1445,93561113,Private room,,PEEL,,MISSISSAUGA,0,0.0,2,1.0,,92.0,,2017-07-10 08:21:11.446075,43.543559,-79.692423,0101000020E6100000E3FF8EA850EC53C02639605793C54540
9477578,1445,47739282,Private room,,PEEL,,BRAMPTON,0,0.0,2,1.0,,96.0,,2017-07-10 08:21:11.443529,43.688025,-79.811751,0101000020E6100000B35F77BAF3F353C04BEA043411D84540
4607052,1445,1511742,Private room,,PEEL,,MISSISSAUGA,5,4.0,3,1.0,,92.0,,2017-07-10 08:21:11.440809,43.564798,-79.578838,0101000020E6100000A7EB89AE0BE553C0516C054D4BC84540
919723,1445,4941192,Private room,,PEEL,,MISSISSAUGA,0,0.0,2,1.0,,103.0,,2017-07-10 08:21:11.438710,43.558403,-79.607546,0101000020E610000033349E08E2E653C0807EDFBF79C74540
4158569,1445,637814,Private room,,PEEL,,MISSISSAUGA,0,0.0,2,1.0,,103.0,,2017-07-10 08:21:11.436265,43.589031,-79.65121,0101000020E61000000135B56CADE953C043AA285E65CB4540
16091296,1445,104879815,Private room,,PEEL,,BRAMPTON,0,0.0,1,1.0,,93.0,,2017-07-10 08:21:11.433904,43.685716,-79.758816,0101000020E61000009EEBFB7090F053C0062CB98AC5D74540
7125690,1445,37323375,Private room,,PEEL,,CALEDON,0,0.0,2,1.0,,96.0,,2017-07-10 08:21:11.431459,43.916299,-80.044247,0101000020E61000008D7C5EF1D40254C0C32D1F4949F54540
865108,1445,4541992,Private room,,PEEL,,BRAMPTON,0,0.0,1,1.0,,102.0,,2017-07-10 08:21:11.428841,43.703201,-79.809707,0101000020E6100000E8154F3DD2F353C0DBC1887D02DA4540
19490002,1445,136811758,Private room,,PEEL,,MISSISSAUGA,0,0.0,1,1.0,,96.0,,2017-07-10 08:21:11.424675,43.571031,-79.61183,0101000020E61000008C2D043928E753C04700378B17C94540
15229535,1445,2775935,Private room,,PEEL,,CALEDON,2,0.0,4,1.0,,96.0,,2017-07-10 08:21:11.419012,43.930326,-79.798392,0101000020E6100000D658C2DA18F353C02B4F20EC14F74540
10838817,1445,56128747,Private room,,PEEL,,BRAMPTON,0,0.0,2,1.0,,75.0,,2017-07-10 08:21:09.678521,43.735802,-79.754486,0101000020E61000008DD2A57F49F053C06B2A8BC22EDE4540
4052107,1445,899235,Private room,,PEEL,,CALEDON,2,0.0,3,1.0,,79.0,,2017-07-10 08:21:09.676130,43.951419,-79.832746,0101000020E6100000FDF7E0B54BF553C082E50819C8F94540
18151583,1445,56128747,Private room,,PEEL,,BRAMPTON,0,0.0,2,1.0,,66.0,,2017-07-10 08:21:09.671655,43.73744,-79.755874,0101000020E61000006479573D60F053C09161156F64DE4540
4016473,1445,899235,Private room,,PEEL,,CALEDON,2,0.0,2,1.0,,71.0,,2017-07-10 08:21:09.659447,43.951528,-79.832456,0101000020E6100000F9D687F546F553C0399D64ABCBF94540
521337,1445,2564178,Private room,,PEEL,,CALEDON,0,0.0,2,1.0,,64.0,,2017-07-10 08:21:08.227583,43.871517,-79.745922,0101000020E61000007BD7A02FBDEF53C03A747ADE8DEF4540
9351982,1445,47394926,Private room,,PEEL,,MISSISSAUGA,3,5.0,3,1.0,,79.0,,2017-07-10 08:21:08.213947,43.562633,-79.597961,0101000020E610000024D236FE44E653C03F53AF5B04C84540
4751797,1445,24521352,Private room,,PEEL,,MISSISSAUGA,2,0.0,3,1.0,,80.0,,2017-07-10 08:21:08.206315,43.639935,-79.725854,0101000020E6100000EEEA556474EE53C06B48DC63E9D14540
2083830,1445,2063720,Private room,,PEEL,,MISSISSAUGA,15,5.0,4,2.0,,76.0,,2017-07-10 08:21:08.203990,43.601486,-79.63419,0101000020E6100000D15CA79196E853C03D80457EFDCC4540
6287553,1445,32686185,Private room,,PEEL,,MISSISSAUGA,1,0.0,1,1.0,,72.0,,2017-07-10 08:21:08.198443,43.547596,-79.679423,0101000020E61000009D499BAA7BEB53C0D0B52FA017C64540
337903,1445,1717008,Private room,,PEEL,,MISSISSAUGA,4,4.0,2,1.0,,64.0,,2017-07-10 08:21:08.194041,43.624726,-79.592579,0101000020E6100000F85278D0ECE553C0FF7A8505F7CF4540
16987454,1445,113739202,Private room,,PEEL,,MISSISSAUGA,0,0.0,2,0.0,,64.0,,2017-07-10 08:21:08.191363,43.514008,-79.620739,0101000020E610000083161230BAE753C0F1F09E03CBC14540
12966855,1445,67646133,Private room,,PEEL,,BRAMPTON,2,0.0,2,1.0,,70.0,,2017-07-10 08:21:08.188019,43.70955,-79.734301,0101000020E6100000E31A9FC9FEEE53C03B70CE88D2DA4540
19315356,1445,31485671,Private room,,PEEL,,CALEDON,0,0.0,2,1.0,,79.0,,2017-07-10 08:21:07.097693,43.836003,-79.873943,0101000020E61000005CE49EAEEEF753C0CF2D742502EB4540
18271374,1445,125726935,Private room,,PEEL,,MISSISSAUGA,0,0.0,1,0.0,,82.0,,2017-07-10 08:21:07.090135,43.560895,-79.592025,0101000020E6100000865AD3BCE3E553C0B6BE4868CBC74540
16436167,1445,59335698,Private room,,PEEL,,MISSISSAUGA,0,0.0,2,1.0,,66.0,,2017-07-10 08:21:07.087863,43.548393,-79.595856,0101000020E61000000648348122E653C07B2DE8BD31C64540
15179046,1445,60837944,Private room,,PEEL,,MISSISSAUGA,2,0.0,4,1.0,,64.0,,2017-07-10 08:21:07.079832,43.595323,-79.780694,0101000020E6100000BD8BF7E3F6F153C03FC7478B33CC4540
14259315,1445,84311466,Private room,,PEEL,,CALEDON,0,0.0,2,1.0,,80.0,,2017-07-10 08:21:07.070548,43.805799,-80.040402,0101000020E61000005A2C45F2950254C02313F06B24E74540
6957407,1445,14141030,Private room,,PEEL,,BRAMPTON,0,0.0,4,1.0,,72.0,,2017-07-10 08:21:07.067016,43.676241,-79.822481,0101000020E610000035255987A3F453C06F9BA9108FD64540
3931847,1445,899235,Private room,,PEEL,,CALEDON,4,4.5,2,1.0,,71.0,,2017-07-10 08:21:07.059521,43.950477,-79.832706,0101000020E6100000B64B1B0E4BF553C0D34CF73AA9F94540
19540108,1445,5702114,Private room,,PEEL,,MISSISSAUGA,0,0.0,4,2.0,,79.0,,2017-07-10 08:21:05.260711,43.559052,-79.717113,0101000020E610000055A2EC2DE5ED53C0B76114048FC74540
18152016,1445,56128747,Private room,,PEEL,,BRAMPTON,0,0.0,2,1.0,,75.0,,2017-07-10 08:21:05.257098,43.737547,-79.754284,0101000020E610000059F9653046F053C0A721AAF067DE4540
129912,1445,640304,Private room,,PEEL,,BRAMPTON,4,5.0,2,1.0,,76.0,,2017-07-10 08:21:05.253989,43.710899,-79.732353,0101000020E610000029081EDFDEEE53C02AE109BDFEDA4540
13061240,1445,72345775,Private room,,PEEL,,BRAMPTON,0,0.0,2,1.0,,64.0,,2017-07-10 08:21:05.251135,43.685216,-79.806133,0101000020E61000007DCEDDAE97F353C014596B28B5D74540
6539802,1445,32686185,Private room,,PEEL,,MISSISSAUGA,2,0.0,2,1.0,,80.0,,2017-07-10 08:21:05.248100,43.54582,-79.681285,0101000020E61000005890662C9AEB53C059C0046EDDC54540
15051843,1445,93534216,Private room,,PEEL,,MISSISSAUGA,0,0.0,2,1.0,,80.0,,2017-07-10 08:21:05.245087,43.550607,-79.74458,0101000020E61000005D50DF32A7EF53C06EF9484A7AC64540
15073356,1445,95338034,Private room,,PEEL,,MISSISSAUGA,1,0.0,2,1.0,,70.0,,2017-07-10 08:21:05.241762,43.604997,-79.701761,0101000020E6100000EE26F8A6E9EC53C0CC96AC8A70CD4540
565926,1445,2783050,Private room,,PEEL,,MISSISSAUGA,25,5.0,4,2.0,,64.0,,2017-07-10 08:21:05.236087,43.551538,-79.603446,0101000020E6100000BBB9F8DB9EE653C0294014CC98C64540
15390923,1445,98417490,Private room,,PEEL,,BRAMPTON,0,0.0,1,1.0,,81.0,,2017-07-10 08:21:05.232721,43.659045,-79.798541,0101000020E6100000F8E0B54B1BF353C0D1CB28965BD44540
7093923,1445,37180907,Private room,,PEEL,,MISSISSAUGA,22,5.0,2,1.0,,82.0,,2017-07-10 08:21:05.228923,43.607506,-79.603248,0101000020E610000027D87F9D9BE653C0D80FB1C1C2CD4540
17849331,1445,91665756,Private room,,PEEL,,MISSISSAUGA,1,0.0,2,1.0,,63.0,,2017-07-10 08:21:05.226224,43.609182,-79.683182,0101000020E6100000D1CDFE40B9EB53C0EBA7FFACF9CD4540
19143163,1445,133831774,Private room,,PEEL,,MISSISSAUGA,1,0.0,3,2.0,,78.0,,2017-07-10 08:21:03.643586,43.568382,-79.724172,0101000020E6100000732B84D558EE53C04AD1CABDC0C84540
15512724,1445,99675841,Private room,,PEEL,,MISSISSAUGA,0,0.0,2,1.0,,64.0,,2017-07-10 08:21:03.641015,43.598957,-79.632052,0101000020E6100000C5573B8A73E853C0EA5A7B9FAACC4540
17462355,1445,2763284,Private room,,PEEL,,MISSISSAUGA,4,5.0,6,2.0,,68.0,,2017-07-10 08:21:03.633992,43.517187,-79.648046,0101000020E61000006E13EE9579E953C04B75012F33C24540
18508484,1445,126921858,Private room,,PEEL,,CALEDON,3,2.5,2,1.0,,73.0,,2017-07-10 08:21:03.627310,43.962084,-79.842224,0101000020E610000001FA7DFFE6F553C09F008A9125FB4540
5557522,1445,24422476,Private room,,PEEL,,MISSISSAUGA,35,4.5,4,1.0,,63.0,,2017-07-10 08:21:03.625224,43.593613,-79.675374,0101000020E610000066A4DE5339EB53C07FBDC282FBCB4540
19699855,1445,138789814,Private room,,PEEL,,MISSISSAUGA,0,0.0,2,1.0,,64.0,,2017-07-10 08:21:03.618586,43.579089,-79.794291,0101000020E61000007520EBA9D5F253C0973C9E961FCA4540
9089337,1445,47394926,Private room,,PEEL,,MISSISSAUGA,26,5.0,2,1.0,,71.0,,2017-07-10 08:21:03.614198,43.562993,-79.598988,0101000020E610000093ACC3D155E653C03F70952710C84540
16414974,1445,67789184,Entire home/apt,,PEEL,,BRAMPTON,1,0.0,8,4.0,,111.0,,2017-07-10 08:22:56.776673,43.676104,-79.826783,0101000020E6100000E2783E03EAF453C0EF586C938AD64540
6285302,1445,32673120,Entire home/apt,,PEEL,,CALEDON,29,5.0,4,1.0,,108.0,,2017-07-10 08:22:56.769294,43.969316,-79.824575,0101000020E6100000598638D6C5F453C0A9BEF38B12FC4540
17460775,1445,110986914,Entire home/apt,,PEEL,,MISSISSAUGA,1,0.0,3,1.0,,103.0,,2017-07-10 08:22:56.760812,43.587716,-79.64156,0101000020E6100000FE9AAC510FE953C000AB23473ACB4540
19089338,1445,133152149,Entire home/apt,,PEEL,,MISSISSAUGA,5,5.0,3,1.0,,119.0,,2017-07-10 08:22:56.758326,43.585514,-79.646517,0101000020E6100000B7D3D68860E953C0D2AC6C1FF2CA4540
16770146,1445,98824372,Entire home/apt,,PEEL,,CALEDON,13,5.0,12,3.0,,108.0,,2017-07-10 08:22:56.753096,43.794328,-79.905626,0101000020E6100000111AC1C6F5F953C00726378AACE54540
18975221,1445,132356788,Entire home/apt,,PEEL,,MISSISSAUGA,1,0.0,8,4.0,,124.0,,2017-07-10 08:22:56.747783,43.583619,-79.626077,0101000020E6100000C7F143A511E853C080290307B4CA4540
9449460,1445,33831207,Entire home/apt,,PEEL,,MISSISSAUGA,8,4.5,6,4.0,,96.0,,2017-07-10 08:22:55.189244,43.573011,-79.714759,0101000020E61000006361889CBEED53C0C79FA86C58C94540
755297,1445,1670587,Entire home/apt,,PEEL,,MISSISSAUGA,2,0.0,8,2.0,,99.0,,2017-07-10 08:22:55.184065,43.571369,-79.73382,0101000020E6100000A54929E8F6EE53C05F79909E22C94540
14264517,1445,37422685,Entire home/apt,,PEEL,,MISSISSAUGA,6,5.0,3,1.0,,88.0,,2017-07-10 08:22:55.181862,43.586431,-79.647519,0101000020E6100000792288F370E953C0272EC72B10CB4540
12656426,1445,48533163,Entire home/apt,,PEEL,,MISSISSAUGA,11,5.0,5,2.0,,84.0,,2017-07-10 08:22:55.175401,43.587243,-79.648764,0101000020E61000009EB4705985E953C008E753C72ACB4540
6523153,1445,7531844,Entire home/apt,,PEEL,,MISSISSAUGA,2,0.0,4,1.0,,94.0,,2017-07-10 08:22:55.171954,43.556339,-79.584015,0101000020E6100000E657738060E553C0A33EC91D36C74540
8826627,1445,40217037,Entire home/apt,,PEEL,,MISSISSAUGA,46,4.5,6,2.0,,100.0,,2017-07-10 08:22:55.169958,43.608519,-79.710709,0101000020E610000043FE99417CED53C050FF59F3E3CD4540
681811,1445,1718194,Entire home/apt,,PEEL,,MISSISSAUGA,13,4.5,4,2.0,,88.0,,2017-07-10 08:22:54.307647,43.585994,-79.642023,0101000020E6100000E811A3E716E953C07CD3F4D901CB4540
15806630,1445,48533163,Entire home/apt,,PEEL,,MISSISSAUGA,4,5.0,5,2.0,,95.0,,2017-07-10 08:22:54.304791,43.586979,-79.642982,0101000020E6100000AB7AF99D26E953C02A38BC2022CB4540
2124032,1445,1718194,Entire home/apt,,PEEL,,MISSISSAUGA,5,4.0,4,1.0,,103.0,,2017-07-10 08:22:54.300932,43.584676,-79.647049,0101000020E6100000357A354069E953C0C860C5A9D6CA4540
764929,1445,4032576,Entire home/apt,,PEEL,,MISSISSAUGA,20,4.5,5,2.0,,99.0,,2017-07-10 08:22:54.294474,43.588312,-79.632759,0101000020E6100000FACF9A1F7FE853C014ECBFCE4DCB4540
19087213,1445,48533163,Entire home/apt,,PEEL,,MISSISSAUGA,0,0.0,6,3.0,,103.0,,2017-07-10 08:22:54.289321,43.587375,-79.642551,0101000020E6100000C6C03A8E1FE953C077BE9F1A2FCB4540
14158140,1445,70811044,Entire home/apt,,PEEL,,MISSISSAUGA,3,5.0,5,2.0,,96.0,,2017-07-10 08:22:54.284238,43.587028,-79.643378,0101000020E6100000D13DEB1A2DE953C00BEBC6BB23CB4540
4753213,1445,1718194,Entire home/apt,,PEEL,,MISSISSAUGA,10,4.5,4,1.0,,103.0,,2017-07-10 08:22:54.281991,43.586247,-79.648591,0101000020E6100000B75ED38382E953C0663046240ACB4540
19563854,1445,136565493,Entire home/apt,,PEEL,,MISSISSAUGA,0,0.0,3,1.0,,103.0,,2017-07-10 08:22:54.279613,43.584754,-79.645025,0101000020E61000008E06F01648E953C0431A1538D9CA4540
9778809,1445,48983802,Entire home/apt,,PEEL,,MISSISSAUGA,10,4.5,2,1.0,,92.0,,2017-07-10 08:22:54.276545,43.586911,-79.647905,0101000020E61000008D7A884677E953C0D2544FE61FCB4540
1609483,1445,7139214,Entire home/apt,,PEEL,,MISSISSAUGA,20,4.5,4,2.0,,87.0,,2017-07-10 08:22:54.267241,43.587352,-79.642007,0101000020E6100000663387A416E953C0BF9EAF592ECB4540
17449946,1445,12215768,Entire home/apt,,PEEL,,MISSISSAUGA,0,0.0,4,2.0,,92.0,,2017-07-10 08:22:53.153478,43.581861,-79.635145,0101000020E6100000F2CD3637A6E853C0B0E8D66B7ACA4540
10141256,1445,47855766,Entire home/apt,,PEEL,,MISSISSAUGA,14,4.0,4,2.0,,96.0,,2017-07-10 08:22:53.150799,43.586729,-79.647268,0101000020E6100000D4EFC2D66CE953C0B14E95EF19CB4540
9990478,1445,3210836,Entire home/apt,,PEEL,,MISSISSAUGA,0,0.0,3,1.0,,100.0,,2017-07-10 08:22:53.145797,43.585894,-79.6486,0101000020E6100000E10B93A982E953C019761893FECA4540
13100718,1445,72786752,Entire home/apt,,PEEL,,MISSISSAUGA,1,0.0,4,2.0,,88.0,,2017-07-10 08:22:53.131827,43.596085,-79.637114,0101000020E6100000B874CC79C6E853C06E5166834CCC4540
6479957,1445,22772472,Entire home/apt,,PEEL,,MISSISSAUGA,2,0.0,4,1.0,,94.0,,2017-07-10 08:22:53.129333,43.572498,-79.666064,0101000020E6100000C042E6CAA0EA53C041834D9D47C94540
17418152,1445,23590757,Entire home/apt,,PEEL,,MISSISSAUGA,0,0.0,2,1.0,,103.0,,2017-07-10 08:22:53.126726,43.586356,-79.641155,0101000020E6100000AE2AFBAE08E953C01DE8A1B60DCB4540
12931497,1445,5200537,Entire home/apt,,PEEL,,MISSISSAUGA,4,5.0,2,1.0,,84.0,,2017-07-10 08:22:53.124465,43.565548,-79.561597,0101000020E610000008228B34F1E353C0BB287AE063C84540
12712548,1445,31485671,Private room,,PEEL,,CALEDON,5,5.0,2,1.0,,79.0,,2017-07-10 08:21:03.606303,43.796582,-80.014366,0101000020E6100000280B5F5FEB0054C0884A2366F6E54540
13749021,1445,60406676,Private room,,PEEL,,BRAMPTON,0,0.0,1,1.0,,47.0,,2017-07-10 08:21:01.726493,43.687818,-79.826842,0101000020E6100000643DB5FAEAF453C0D1CC936B0AD84540
16979054,1445,72971225,Private room,,PEEL,,BRAMPTON,0,0.0,4,2.0,,47.0,,2017-07-10 08:21:01.711207,43.729197,-79.823865,0101000020E61000006BD44334BAF453C0B0ABC95356DD4540
15223626,1445,86555880,Private room,,PEEL,,BRAMPTON,0,0.0,2,1.0,,48.0,,2017-07-10 08:21:01.708124,43.700629,-79.812011,0101000020E6100000813FFCFCF7F353C089D00836AED94540
5780731,1445,22205953,Private room,,PEEL,,MISSISSAUGA,0,0.0,4,1.0,,48.0,,2017-07-10 08:21:00.899530,43.530633,-79.638642,0101000020E610000088F6B182DFE853C0D5963AC8EBC34540
14202421,1445,86174244,Private room,,PEEL,,MISSISSAUGA,1,0.0,2,1.0,,48.0,,2017-07-10 08:21:00.896866,43.575667,-79.636574,0101000020E6100000F8DEDFA0BDE853C07731CD74AFC94540
13950743,1445,36662404,Private room,,PEEL,,MISSISSAUGA,0,0.0,1,1.0,,46.0,,2017-07-10 08:21:00.891179,43.603067,-79.624224,0101000020E610000036583849F3E753C0FF25A94C31CD4540
2909789,1445,14866220,Private room,,PEEL,,BRAMPTON,0,0.0,2,1.0,,44.0,,2017-07-10 08:21:00.887309,43.676252,-79.789427,0101000020E610000015E5D2F885F253C063EDEF6C8FD64540
8288342,1445,43695899,Private room,,PEEL,,MISSISSAUGA,2,0.0,2,1.0,,47.0,,2017-07-10 08:21:00.884883,43.589615,-79.662625,0101000020E6100000C520B07268EA53C0931D1B8178CB4540
14093334,1445,3300782,Private room,,PEEL,,MISSISSAUGA,2,0.0,1,1.0,,44.0,,2017-07-10 08:21:00.877403,43.569161,-79.630687,0101000020E6100000CAC0012D5DE853C04F948444DAC84540
15040106,1445,13750400,Private room,,PEEL,,MISSISSAUGA,0,0.0,2,1.0,,56.0,,2017-07-10 08:20:59.700171,43.516577,-79.642771,0101000020E61000004DF4F92823E953C0D26EF4311FC24540
8321109,1445,22013580,Private room,,PEEL,,MISSISSAUGA,8,5.0,1,1.0,,56.0,,2017-07-10 08:20:59.697825,43.603143,-79.655045,0101000020E6100000221ADD41ECE953C0DAE731CA33CD4540
14917437,1445,89915869,Private room,,PEEL,,MISSISSAUGA,3,5.0,1,1.0,,48.0,,2017-07-10 08:20:59.695618,43.583415,-79.645937,0101000020E6100000B091240857E953C0787FBC57ADCA4540
10118212,1445,51924258,Private room,,PEEL,,MISSISSAUGA,1,0.0,1,1.0,,44.0,,2017-07-10 08:20:59.690338,43.605096,-79.653344,0101000020E61000006C425A63D0E953C0607825C973CD4540
17829917,1445,88865234,Private room,,PEEL,,MISSISSAUGA,0,0.0,2,1.0,,45.0,,2017-07-10 08:20:59.687521,43.576938,-79.633001,0101000020E61000007555A01683E853C0EAE8B81AD9C94540
19112964,1445,67100614,Private room,,PEEL,,MISSISSAUGA,1,0.0,6,2.0,,56.0,,2017-07-10 08:20:59.684097,43.546889,-79.58665,0101000020E6100000B30C71AC8BE553C065C5707500C64540
15065672,1445,95267791,Private room,,PEEL,,MISSISSAUGA,5,5.0,2,1.0,,48.0,,2017-07-10 08:20:59.681879,43.560499,-79.583683,0101000020E6100000CB0EF10F5BE553C06938656EBEC74540
4423085,1445,22013580,Private room,,PEEL,,MISSISSAUGA,5,5.0,1,1.0,,56.0,,2017-07-10 08:20:59.679681,43.603373,-79.653449,0101000020E6100000A626C11BD2E953C00B2593533BCD4540
1353175,1445,882990,Private room,,PEEL,,MISSISSAUGA,3,4.5,1,1.0,,48.0,,2017-07-10 08:20:59.671749,43.611263,-79.701923,0101000020E6100000DA53724EECEC53C09F20B1DD3DCE4540
410279,1445,1717008,Private room,,PEEL,,MISSISSAUGA,2,0.0,2,1.0,,60.0,,2017-07-10 08:20:58.492891,43.623298,-79.592728,0101000020E61000001ADB6B41EFE553C0C3D4963AC8CF4540
11481206,1445,51545362,Private room,,PEEL,,MISSISSAUGA,0,0.0,2,1.0,,60.0,,2017-07-10 08:20:58.488822,43.556586,-79.691612,0101000020E61000005B61FA5E43EC53C0ABB4C5353EC74540
14028502,1445,25659554,Private room,,PEEL,,MISSISSAUGA,1,0.0,2,1.0,,46.0,,2017-07-10 08:20:58.486754,43.561426,-79.589275,0101000020E61000006D567DAEB6E553C0E28FA2CEDCC74540
6423510,1445,33514706,Private room,,PEEL,,MISSISSAUGA,0,0.0,1,1.0,,52.0,,2017-07-10 08:20:58.482567,43.588509,-79.690177,0101000020E6100000E4DC26DC2BEC53C06A334E4354CB4540
7250302,1445,37790768,Private room,,PEEL,,MISSISSAUGA,0,0.0,2,1.0,,48.0,,2017-07-10 08:20:58.479176,43.618027,-79.652275,0101000020E6100000E63FA4DFBEE953C0C2853C821BCF4540
13952353,1445,882990,Private room,,PEEL,,MISSISSAUGA,1,0.0,1,1.0,,43.0,,2017-07-10 08:20:58.476993,43.613328,-79.701821,0101000020E610000058A9A0A2EAEC53C04DDC2A8881CE4540
6005810,1445,17495850,Private room,,PEEL,,MISSISSAUGA,21,5.0,2,1.0,,44.0,,2017-07-10 08:20:58.469826,43.550339,-79.668096,0101000020E6100000A9A5B915C2EA53C04F5B238271C64540
19656545,1445,137560336,Private room,,PEEL,,MISSISSAUGA,0,0.0,1,1.0,,52.0,,2017-07-10 08:20:58.467875,43.51119,-79.637055,0101000020E610000036B05582C5E853C0680586AC6EC14540
7218778,1445,33808529,Private room,,PEEL,,MISSISSAUGA,1,0.0,2,1.0,,46.0,,2017-07-10 08:20:58.462572,43.580622,-79.676425,0101000020E6100000984C158C4AEB53C047AB5AD251CA4540
6305460,1445,32798088,Private room,,PEEL,,CALEDON,6,4.0,2,1.0,,60.0,,2017-07-10 08:20:56.731750,43.88871,-79.734492,0101000020E61000001DCBBBEA01EF53C068D0D03FC1F14540
6755485,1445,35368934,Private room,,PEEL,,MISSISSAUGA,4,5.0,1,1.0,,52.0,,2017-07-10 08:20:56.726903,43.734247,-79.637439,0101000020E61000007A8CF2CCCBE853C0D31742CEFBDD4540
8425212,1445,11827339,Private room,,PEEL,,MISSISSAUGA,0,0.0,2,1.0,,48.0,,2017-07-10 08:20:56.718825,43.590477,-79.631651,0101000020E610000016DF50F86CE853C0250516C094CB4540
18570466,1445,107505533,Private room,,PEEL,,MISSISSAUGA,1,0.0,3,2.0,,56.0,,2017-07-10 08:20:56.716383,43.572611,-79.621013,0101000020E610000004594FADBEE753C0392A37514BC94540
12761334,1445,36662404,Private room,,PEEL,,MISSISSAUGA,2,0.0,1,1.0,,44.0,,2017-07-10 08:20:56.710325,43.60315,-79.623093,0101000020E6100000755776C1E0E753C08C4AEA0434CD4540
5557183,1445,24422476,Private room,,PEEL,,MISSISSAUGA,8,5.0,3,1.0,,47.0,,2017-07-10 08:20:56.689617,43.593582,-79.676747,0101000020E6100000A22AA6D24FEB53C044BFB67EFACB4540
184040,1445,882990,Private room,,PEEL,,MISSISSAUGA,19,5.0,2,1.0,,48.0,,2017-07-10 08:20:54.953538,43.612912,-79.702267,0101000020E6100000D88349F1F1EC53C0B9A981E673CE4540
19342159,1445,74774493,Private room,,PEEL,,MISSISSAUGA,0,0.0,1,1.0,,44.0,,2017-07-10 08:20:54.951387,43.590094,-79.634604,0101000020E61000004A7A185A9DE853C06DC83F3388CB4540
14593844,1445,90515638,Private room,,PEEL,,MISSISSAUGA,6,4.5,1,1.0,,46.0,,2017-07-10 08:20:54.943902,43.574282,-79.613535,0101000020E6100000E3FC4D2844E753C03A57941282C94540
9095312,1445,47420889,Private room,,PEEL,,BRAMPTON,0,0.0,2,1.0,,60.0,,2017-07-10 08:20:54.940009,43.702801,-79.781459,0101000020E61000008D0A9C6C03F253C04D4C1762F5D94540
14368129,1445,82268723,Private room,,PEEL,,BRAMPTON,0,0.0,3,1.0,,59.0,,2017-07-10 08:20:54.936226,43.799429,-79.675429,0101000020E610000047718E3A3AEB53C0AC3C81B053E64540
8171323,1445,43124928,Private room,,PEEL,,MISSISSAUGA,3,5.0,2,1.0,,48.0,,2017-07-10 08:20:54.934179,43.618966,-79.641295,0101000020E6100000A7052FFA0AE953C000AB23473ACF4540
13726716,1445,6655245,Private room,,PEEL,,MISSISSAUGA,0,0.0,3,1.0,,44.0,,2017-07-10 08:20:54.925583,43.572453,-79.56695,0101000020E6100000E71DA7E848E453C0A1BFD02346C94540
15203329,1445,96554193,Private room,,PEEL,,CALEDON,7,4.5,2,0.0,,56.0,,2017-07-10 08:20:54.921120,43.968884,-79.788142,0101000020E6100000A8A624EB70F253C010CF126404FC4540
14053964,1445,9678450,Private room,,PEEL,,MISSISSAUGA,14,5.0,2,1.0,,44.0,,2017-07-10 08:20:52.992052,43.590652,-79.779982,0101000020E6100000FF5D9F39EBF153C093A8177C9ACB4540
4729426,1445,24422476,Private room,,PEEL,,MISSISSAUGA,15,5.0,3,1.0,,56.0,,2017-07-10 08:20:52.989657,43.592204,-79.675656,0101000020E610000028D6A9F23DEB53C0BB473657CDCB4540
15604505,1445,100586512,Private room,,PEEL,,BRAMPTON,0,0.0,1,1.0,,44.0,,2017-07-10 08:20:52.986283,43.651243,-79.803243,0101000020E61000006BEF535568F353C0DD5F3DEE5BD34540
14488611,1445,27335998,Private room,,PEEL,,MISSISSAUGA,5,5.0,2,1.0,,45.0,,2017-07-10 08:20:52.983894,43.57603,-79.677059,0101000020E6100000999D45EF54EB53C0E8C1DD59BBC94540
17592921,1445,119541668,Private room,,PEEL,,MISSISSAUGA,4,5.0,2,1.0,,44.0,,2017-07-10 08:20:46.025258,43.632059,-79.590445,0101000020E61000008D45D3D9C9E553C03C122F4FE7D04540
11870979,1445,63289036,Private room,,PEEL,,MISSISSAUGA,12,4.5,1,1.0,,49.0,,2017-07-10 08:20:46.023128,43.618405,-79.605883,0101000020E6100000F48C7DC9C6E653C0695721E527CF4540
18150680,1445,56128747,Private room,,PEEL,,BRAMPTON,0,0.0,2,1.0,,56.0,,2017-07-10 08:20:46.017636,43.737327,-79.755496,0101000020E61000009010E50B5AF053C099BA2BBB60DE4540
19449626,1445,79907401,Private room,,PEEL,,BRAMPTON,0,0.0,2,2.0,,60.0,,2017-07-10 08:20:46.013814,43.694511,-79.797365,0101000020E6100000677E350708F353C02BDB87BCE5D84540
1860574,1445,6370447,Private room,,PEEL,,MISSISSAUGA,27,5.0,2,1.0,,44.0,,2017-07-10 08:20:46.011067,43.606766,-79.704325,0101000020E610000055302AA913ED53C091291F82AACD4540
12310979,1445,36938800,Private room,,PEEL,,MISSISSAUGA,24,4.5,6,1.0,,48.0,,2017-07-10 08:20:46.007920,43.628515,-79.715708,0101000020E6100000145FED28CEED53C0D105F52D73D04540
13940071,1445,82905313,Private room,,PEEL,,BRAMPTON,0,0.0,2,1.0,,52.0,,2017-07-10 08:20:46.001770,43.726453,-79.828046,0101000020E61000005A65A6B4FEF453C0618A7269FCDC4540
